YearBuilt,BuildingArea,Car,Postcode,Rooms,Price,Regionname,Suburb,Type,zipcode,airbnb_record_count,airbnb_daily_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_daily_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
1910.0,,2.0,3162.0,3,1470000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,1.0,3162.0,2,1012000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
,,1.0,3162.0,2,1012000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,100.0,1.0,3162.0,3,599000.0,Southern Metropolitan,Caulfield South,u,3162.0,41.0,132.26829268292684,,,96.0,,
,100.0,1.0,3162.0,3,599000.0,Southern Metropolitan,Caulfield South,u,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1930.0,,1.0,3162.0,3,1160500.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1930.0,,1.0,3162.0,3,1160500.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,1.0,3162.0,2,650000.0,Southern Metropolitan,Caulfield South,u,3162.0,41.0,132.26829268292684,,,96.0,,
,,1.0,3162.0,2,650000.0,Southern Metropolitan,Caulfield South,u,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,120.0,1.0,3162.0,3,1170000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
,120.0,1.0,3162.0,3,1170000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,2.0,3162.0,3,1314000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
,,2.0,3162.0,3,1314000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1995.0,165.0,2.0,3162.0,4,1030000.0,Southern Metropolitan,Caulfield South,t,3162.0,41.0,132.26829268292684,,,96.0,,
1995.0,165.0,2.0,3162.0,4,1030000.0,Southern Metropolitan,Caulfield South,t,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1940.0,99.0,2.0,3162.0,2,1225000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1940.0,99.0,2.0,3162.0,2,1225000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1925.0,120.0,1.0,3162.0,3,1450000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1925.0,120.0,1.0,3162.0,3,1450000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
2008.0,256.0,2.0,3162.0,4,1774500.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
2008.0,256.0,2.0,3162.0,4,1774500.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1970.0,80.0,1.0,3162.0,2,525500.0,Southern Metropolitan,Caulfield South,u,3162.0,41.0,132.26829268292684,,,96.0,,
1970.0,80.0,1.0,3162.0,2,525500.0,Southern Metropolitan,Caulfield South,u,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,4.0,3162.0,4,1960000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
,,4.0,3162.0,4,1960000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1930.0,85.0,1.0,3162.0,2,825000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1930.0,85.0,1.0,3162.0,2,825000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
2016.0,272.0,2.0,3162.0,2,1262000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
2016.0,272.0,2.0,3162.0,2,1262000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,1.0,3162.0,3,1110000.0,Southern Metropolitan,Caulfield South,u,3162.0,41.0,132.26829268292684,,,96.0,,
,,1.0,3162.0,3,1110000.0,Southern Metropolitan,Caulfield South,u,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
2005.0,,3.0,3162.0,4,1410000.0,Southern Metropolitan,Caulfield South,t,3162.0,41.0,132.26829268292684,,,96.0,,
2005.0,,3.0,3162.0,4,1410000.0,Southern Metropolitan,Caulfield South,t,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,2.0,3162.0,3,1303500.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
,,2.0,3162.0,3,1303500.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,1.0,3162.0,2,1115000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
,,1.0,3162.0,2,1115000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1940.0,117.0,1.0,3162.0,2,1340000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1940.0,117.0,1.0,3162.0,2,1340000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1920.0,135.0,2.0,3162.0,3,1200000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1920.0,135.0,2.0,3162.0,3,1200000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,2.0,3162.0,3,1570000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
,,2.0,3162.0,3,1570000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1890.0,85.0,1.0,3162.0,2,1001000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1890.0,85.0,1.0,3162.0,2,1001000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1926.0,123.0,1.0,3162.0,3,1330000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1926.0,123.0,1.0,3162.0,3,1330000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1970.0,,1.0,3162.0,1,290000.0,Southern Metropolitan,Caulfield South,u,3162.0,41.0,132.26829268292684,,,96.0,,
1970.0,,1.0,3162.0,1,290000.0,Southern Metropolitan,Caulfield South,u,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1970.0,215.0,2.0,3162.0,4,1570000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1970.0,215.0,2.0,3162.0,4,1570000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
1910.0,205.0,2.0,3162.0,4,1916000.0,Southern Metropolitan,Caulfield South,h,3162.0,41.0,132.26829268292684,,,96.0,,
1910.0,205.0,2.0,3162.0,4,1916000.0,Southern Metropolitan,Caulfield South,h,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,1.0,3162.0,2,500000.0,Southern Metropolitan,Caulfield South,u,3162.0,41.0,132.26829268292684,,,96.0,,
,,1.0,3162.0,2,500000.0,Southern Metropolitan,Caulfield South,u,3162.0,40.0,127.9,1192.0,4314.416666666667,95.0,1190.0,4258.0
,,1.0,3148.0,3,752000.0,Southern Metropolitan,Chadstone,t,3148.0,21.0,82.80952380952381,,,71.0,,
,,1.0,3148.0,3,752000.0,Southern Metropolitan,Chadstone,t,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
,,2.0,3148.0,4,1507000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
,,2.0,3148.0,4,1507000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2014.0,158.0,2.0,3148.0,4,890000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
2014.0,158.0,2.0,3148.0,4,890000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2006.0,94.0,1.0,3148.0,3,700000.0,Southern Metropolitan,Chadstone,u,3148.0,21.0,82.80952380952381,,,71.0,,
2006.0,94.0,1.0,3148.0,3,700000.0,Southern Metropolitan,Chadstone,u,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
,,2.0,3148.0,3,1000000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
,,2.0,3148.0,3,1000000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2010.0,143.0,2.0,3148.0,3,865000.0,Southern Metropolitan,Chadstone,t,3148.0,21.0,82.80952380952381,,,71.0,,
2010.0,143.0,2.0,3148.0,3,865000.0,Southern Metropolitan,Chadstone,t,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2016.0,160.0,2.0,3148.0,4,1042500.0,Southern Metropolitan,Chadstone,t,3148.0,21.0,82.80952380952381,,,71.0,,
2016.0,160.0,2.0,3148.0,4,1042500.0,Southern Metropolitan,Chadstone,t,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
1950.0,97.0,1.0,3148.0,2,1002000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
1950.0,97.0,1.0,3148.0,2,1002000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
,,2.0,3148.0,3,992000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
,,2.0,3148.0,3,992000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2000.0,101.0,2.0,3148.0,3,650000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
2000.0,101.0,2.0,3148.0,3,650000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2012.0,182.0,2.0,3148.0,4,965000.0,Southern Metropolitan,Chadstone,t,3148.0,21.0,82.80952380952381,,,71.0,,
2012.0,182.0,2.0,3148.0,4,965000.0,Southern Metropolitan,Chadstone,t,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
,,2.0,3148.0,3,920000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
,,2.0,3148.0,3,920000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
1970.0,88.0,2.0,3148.0,3,1301000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
1970.0,88.0,2.0,3148.0,3,1301000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
1950.0,164.0,1.0,3148.0,4,1415500.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
1950.0,164.0,1.0,3148.0,4,1415500.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
1972.0,,1.0,3148.0,2,705000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
1972.0,,1.0,3148.0,2,705000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2001.0,277.0,2.0,3148.0,4,1260000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
2001.0,277.0,2.0,3148.0,4,1260000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
,,1.0,3148.0,3,1460000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
,,1.0,3148.0,3,1460000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
1960.0,105.0,2.0,3148.0,3,1000000.0,Southern Metropolitan,Chadstone,h,3148.0,21.0,82.80952380952381,,,71.0,,
1960.0,105.0,2.0,3148.0,3,1000000.0,Southern Metropolitan,Chadstone,h,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2012.0,111.0,1.0,3148.0,3,845000.0,Southern Metropolitan,Chadstone,t,3148.0,21.0,82.80952380952381,,,71.0,,
2012.0,111.0,1.0,3148.0,3,845000.0,Southern Metropolitan,Chadstone,t,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
2014.0,137.0,1.0,3148.0,4,881000.0,Southern Metropolitan,Chadstone,t,3148.0,21.0,82.80952380952381,,,71.0,,
2014.0,137.0,1.0,3148.0,4,881000.0,Southern Metropolitan,Chadstone,t,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
,,0.0,3068.0,3,1270000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,0.0,3068.0,3,1270000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1880.0,85.0,1.0,3068.0,2,780000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1880.0,85.0,1.0,3068.0,2,780000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1900.0,98.0,0.0,3068.0,3,1060000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1900.0,98.0,0.0,3068.0,3,1060000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
2000.0,116.0,1.0,3068.0,3,930000.0,Northern Metropolitan,Clifton Hill,t,3068.0,148.0,124.00675675675676,,,100.0,,
2000.0,116.0,1.0,3068.0,3,930000.0,Northern Metropolitan,Clifton Hill,t,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,0.0,3068.0,2,1420000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,0.0,3068.0,2,1420000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1890.0,85.0,1.0,3068.0,2,1075000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1890.0,85.0,1.0,3068.0,2,1075000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1910.0,84.0,1.0,3068.0,2,1105000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1910.0,84.0,1.0,3068.0,2,1105000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1910.0,97.0,1.0,3068.0,2,1209000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1910.0,97.0,1.0,3068.0,2,1209000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1900.0,96.0,2.0,3068.0,2,1435000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1900.0,96.0,2.0,3068.0,2,1435000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,0.0,3068.0,2,1417000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,0.0,3068.0,2,1417000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1890.0,99.0,0.0,3068.0,2,1290000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1890.0,99.0,0.0,3068.0,2,1290000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,0.0,3068.0,3,1226000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,0.0,3068.0,3,1226000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1970.0,50.0,1.0,3068.0,2,495000.0,Northern Metropolitan,Clifton Hill,u,3068.0,148.0,124.00675675675676,,,100.0,,
1970.0,50.0,1.0,3068.0,2,495000.0,Northern Metropolitan,Clifton Hill,u,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,1.0,3068.0,1,325000.0,Northern Metropolitan,Clifton Hill,u,3068.0,148.0,124.00675675675676,,,100.0,,
,,1.0,3068.0,1,325000.0,Northern Metropolitan,Clifton Hill,u,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1890.0,135.0,1.0,3068.0,3,1370000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1890.0,135.0,1.0,3068.0,3,1370000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,2.0,3068.0,2,1620000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,2.0,3068.0,2,1620000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1995.0,,1.0,3068.0,3,1180000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1995.0,,1.0,3068.0,3,1180000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,0.0,3068.0,2,1405000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,0.0,3068.0,2,1405000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,0.0,3068.0,2,880000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,0.0,3068.0,2,880000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1890.0,107.0,0.0,3068.0,2,1450000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1890.0,107.0,0.0,3068.0,2,1450000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,0.0,3068.0,2,856000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,0.0,3068.0,2,856000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
2005.0,136.0,2.0,3068.0,2,885500.0,Northern Metropolitan,Clifton Hill,u,3068.0,148.0,124.00675675675676,,,100.0,,
2005.0,136.0,2.0,3068.0,2,885500.0,Northern Metropolitan,Clifton Hill,u,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,1.0,3068.0,3,1680000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,1.0,3068.0,3,1680000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,1.0,3068.0,2,730000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,1.0,3068.0,2,730000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
2010.0,119.0,1.0,3068.0,3,825000.0,Northern Metropolitan,Clifton Hill,t,3068.0,148.0,124.00675675675676,,,100.0,,
2010.0,119.0,1.0,3068.0,3,825000.0,Northern Metropolitan,Clifton Hill,t,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1970.0,,1.0,3068.0,2,533000.0,Northern Metropolitan,Clifton Hill,u,3068.0,148.0,124.00675675675676,,,100.0,,
1970.0,,1.0,3068.0,2,533000.0,Northern Metropolitan,Clifton Hill,u,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1910.0,,0.0,3068.0,2,1430000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1910.0,,0.0,3068.0,2,1430000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1995.0,169.0,0.0,3068.0,4,1506000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1995.0,169.0,0.0,3068.0,4,1506000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,1.0,3068.0,3,1150000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
,,1.0,3068.0,3,1150000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1880.0,118.0,0.0,3068.0,3,1360000.0,Northern Metropolitan,Clifton Hill,h,3068.0,148.0,124.00675675675676,,,100.0,,
1880.0,118.0,0.0,3068.0,3,1360000.0,Northern Metropolitan,Clifton Hill,h,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
,,1.0,3068.0,2,640000.0,Northern Metropolitan,Clifton Hill,t,3068.0,148.0,124.00675675675676,,,100.0,,
,,1.0,3068.0,2,640000.0,Northern Metropolitan,Clifton Hill,t,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
1930.0,93.0,1.0,3058.0,2,850000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
1930.0,93.0,1.0,3058.0,2,850000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
1890.0,110.0,1.0,3058.0,3,784000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
1890.0,110.0,1.0,3058.0,3,784000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
1950.0,108.0,0.0,3058.0,3,680000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
1950.0,108.0,0.0,3058.0,3,680000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
,,2.0,3058.0,4,1221000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
,,2.0,3058.0,4,1221000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
2010.0,176.0,1.0,3058.0,2,807000.0,Northern Metropolitan,Coburg,t,3058.0,84.0,93.67857142857143,,,67.0,,
2010.0,176.0,1.0,3058.0,2,807000.0,Northern Metropolitan,Coburg,t,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
,,2.0,3058.0,3,790000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
,,2.0,3058.0,3,790000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
,,1.0,3058.0,4,955000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
,,1.0,3058.0,4,955000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
2005.0,123.0,2.0,3058.0,3,675000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
2005.0,123.0,2.0,3058.0,3,675000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
,278.0,1.0,3058.0,3,1010000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
,278.0,1.0,3058.0,3,1010000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
1940.0,140.0,2.0,3058.0,3,1202000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
1940.0,140.0,2.0,3058.0,3,1202000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
1890.0,180.0,1.0,3058.0,3,1370000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
1890.0,180.0,1.0,3058.0,3,1370000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
,,1.0,3058.0,2,550000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
,,1.0,3058.0,2,550000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
1920.0,110.0,3.0,3058.0,3,1000000.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
1920.0,110.0,3.0,3058.0,3,1000000.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
,,2.0,3058.0,3,935500.0,Northern Metropolitan,Coburg,h,3058.0,84.0,93.67857142857143,,,67.0,,
,,2.0,3058.0,3,935500.0,Northern Metropolitan,Coburg,h,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
